file,onset,offset,word,orig_utt_type,orig_present,new_utt_type,new_present
15_06,22243860,22246500,salt,d,n,d,n
15_06,22243860,22246500,flour,d,n,d,n
15_06,22247460,22249740,cookies,d,n,d,n
15_06,22250910,22255330,flour,d,n,d,n
15_06,22250910,22255330,salt,d,n,d,n
15_06,22250910,22255330,baking+soda,d,n,d,n
15_06,22256600,22258670,baking+soda,d,n,d,n
15_06,22433610,22434610,cookie,d,n,d,n
15_06,22910280,22911280,toy,q,n,q,n
15_06,23095960,23096930,butt,d,y,d,y
15_06,23096930,23099020,butt,d,y,d,y
15_06,23096930,23099020,butt,d,y,d,y
15_06,23096930,23099020,butt,d,y,d,y
15_06,23101510,23102510,snow,d,n,d,n
15_06,23105460,23106260,snow,q,n,q,n
15_06,23108200,23109120,snow,d,n,q,n
15_06,23109120,23110120,face,d,n,q,n
15_06,23116950,23121160,snow,d,n,d,n
15_06,23124320,23125320,ice,d,n,d,n
15_06,23126120,23127850,ice,d,n,d,n
15_06,23130010,23132870,head,d,n,d,n
15_06,23158720,23159910,hand,d,y,o,o
15_06,23171700,23172710,pizzas,n,n,n,n
15_06,23173560,23174380,peaches,n,n,n,n
15_06,23174380,23175420,peaches,n,n,n,n
15_06,23201230,23202240,car,q,y,q,y
15_06,23203350,23204360,car,q,y,q,y
15_06,23205550,23207320,car,d,y,d,y
15_06,23205550,23207320,Santa,d,n,d,n
15_06,23207320,23209180,Santa+claus,q,n,d,n
15_06,23215550,23215810,Santa,d,n,d,n
15_06,23242430,23243670,hand,d,y,d,y
15_06,23247900,23249300,hand,d,y,d,y
15_06,23251420,23252390,hand,d,y,d,y
15_06,23278630,23281200,highchair,q,y,q,n
15_06,23282500,23284270,highchair,q,y,q,n
15_06,23450930,23452300,cookie,n,n,n,n
15_06,23450930,23452300,cookie,n,n,n,n
15_06,23453180,23453980,cookie,n,n,n,n
15_06,23453180,23453980,cookie,n,n,n,n
15_06,23454980,23456960,cookie,n,n,n,n
15_06,23468760,23471210,cookie,d,y,d,n
15_06,23617670,23620010,toe,d,y,d,n
15_06,24239500,24240510,pants,q,y,d,n
15_06,24436700,24438050,clothes,d,y,d,n
15_06,24439560,24440420,clothes,n,y,n,n
15_06,24442500,24444500,clothes,n,y,n,n
15_06,24442500,24444500,clothes,n,y,n,n
15_06,24447190,24448220,clothes,n,y,d,n
15_06,24450020,24451210,clothes,i,y,d,n
15_06,24453230,24454230,clothes,n,y,d,n
15_06,24455230,24456640,drawer,d,y,d,n
15_06,24521600,24525860,diaper,d,y,d,y
15_06,24532420,24534070,hands,d,y,d,n
15_06,24537220,24538880,hands,d,y,d,n
15_06,25160490,25162530,snow,q,y,q,y
15_06,25863060,25864200,snow,d,y,d,y
15_06,26058920,26060900,snow,q,y,q,y
15_06,26061700,26063120,snow,q,y,q,y
15_06,26064740,26066900,snow,q,y,q,y
15_06,26481740,26485070,cat,n,n,d,n
15_06,26481740,26485070,cat,n,n,d,n
15_06,26494190,26495680,hat,i,n,i,n
15_06,26497790,26498590,hat,i,n,i,n
15_06,26505770,26506780,hat,i,n,i,y
15_06,26973960,26975090,foot,d,y,d,y
15_06,26981020,26982500,nails,d,y,d,n
15_06,27160650,27162940,snow,d,y,d,y
15_06,27165080,27166380,snow,d,y,d,y
15_06,27233170,27234300,dishwasher,n,y,d,n
15_06,27236140,27238660,dishwasher,q,y,q,n
15_06,30349410,30352210,hot+chocolate,d,y,d,n
15_06,30358460,30365560,snow,d,n,d,n
15_06,30358460,30365560,fortress,d,n,d,n
15_06,30358460,30365560,hot+chocolate,d,y,q,n
15_06,30376930,30379230,fortress,d,n,d,n
15_06,30379830,30383380,snow+walls,d,n,d,n
15_06,30387960,30388660,snow,d,n,d,n
15_06,30388660,30391050,snow,d,n,d,n
15_06,30412600,30414530,snow,d,n,d,n
15_06,30436210,30438430,snow,q,y,q,n
15_06,30439430,30440860,snow,d,y,d,n
15_06,30499790,30503240,buckles,d,n,d,n
15_06,30594210,30595060,hot+chocolate,q,y,q,y
14_06,7351690,7353930,sock+monkey,n,y,n,n
14_06,7351690,7353930,sock+monkey,n,y,n,n
14_06,7357930,7360170,sock+monkey,n,y,n,n
14_06,7357930,7360170,sock+monkey,n,y,n,n
14_06,7387460,7388760,balloon,n,y,n,y
14_06,7389370,7394110,balloon,d,y,d,y
14_06,7389370,7394110,balloony,n,y,n,y
14_06,7389370,7394110,balloony,n,y,n,y
14_06,7404640,7405640,sock+monkey,n,y,n,y
14_06,7406240,7407330,sock+monkey,n,y,n,y
14_06,7407330,7408890,sock+monkey,n,y,n,y
14_06,7407330,7408890,sock+monkey,n,y,n,y
14_06,7408890,7409890,sock+monkey,n,y,n,y
14_06,7409890,7410880,sock+monkey,n,y,n,y
14_06,7410880,7412550,sock+monkey,n,y,n,y
14_06,7410880,7412550,sock+monkey,n,y,n,y
14_06,7412550,7413570,sock+monkey,n,y,n,y
14_06,7413570,7415400,sock+monkey,n,y,n,y
14_06,7416480,7418290,sock+monkey,n,y,n,y
14_06,7416480,7418290,sock+monkey,n,y,n,y
14_06,7418290,7419830,sock+monkey,n,y,n,y
14_06,7419830,7421300,sock+monkey,n,y,n,y
14_06,7419830,7421300,sock+monkey,n,y,n,y
14_06,7422190,7423200,sock+monkey,n,y,n,y
14_06,7423200,7424960,sock+monkey,n,y,n,y
14_06,7423200,7424960,sock+monkey,n,y,n,y
14_06,7424960,7425760,sock+monkey,n,y,n,y
14_06,7425760,7427220,sock+monkey,n,y,n,y
14_06,7427220,7428960,sock+monkey,n,y,n,y
14_06,7428960,7429760,sock+monkey,n,y,n,y
14_06,7430450,7431580,sock+monkey,n,y,n,y
14_06,7431580,7432510,sock+monkey,n,y,n,y
14_06,7432510,7433850,sock+monkey,n,y,n,y
14_06,7433850,7434680,sock+monkey,n,y,n,y
14_06,7434680,7436410,sock+monkey,n,y,n,y
14_06,7439780,7441670,sock+monkey,n,y,n,y
14_06,7439780,7441670,sock+monkey,n,y,n,y
14_06,7442460,7443900,sock+monkey,n,y,n,y
14_06,7442460,7443900,sock+monkey,n,y,n,y
14_06,7445670,7446730,sock+monkey,n,y,n,y
14_06,7446730,7447530,sock+monkey,n,y,n,y
14_06,7448450,7450570,sock+monkey,n,y,n,y
14_06,7451690,7452490,sock+monkey,n,y,n,y
14_06,7453580,7454230,sock+monkey,n,y,n,y
14_06,7455070,7456180,sock+monkey,n,y,n,y
14_06,7456180,7457390,sock+monkey,n,y,n,y
14_06,7457390,7458260,sock+monkey,n,y,n,y
14_06,7470250,7471050,sock+monkey,n,y,n,y
14_06,7471050,7473560,sock+monkey,n,y,n,y
14_06,7471050,7473560,sock+monkey,n,y,n,y
14_06,7494300,7496750,treetops,s,n,s,n
14_06,7496750,7500690,cradle,s,n,s,n
14_06,7501490,7503910,cradle,s,n,s,n
14_06,7506970,7509530,cradle,s,n,s,n
14_06,7514260,7516230,star,s,n,s,n
14_06,7525450,7526440,diamond,s,n,s,n
14_06,7531290,7534340,star,s,n,s,n
14_06,7609970,7610110,sock+monkey,n,y,n,n
14_06,7634730,7636010,sock+monkey,n,y,n,n
14_06,7636010,7636820,sock+monkey,n,y,n,n
14_06,7638010,7640570,sock+monkey,n,y,n,n
14_06,7638010,7640570,sock+monkey,n,y,n,n
14_06,7640570,7641410,sock+monkey,n,y,n,n
14_06,7646490,7647680,sock+monkey,n,y,n,n
14_06,7647680,7649310,sock+monkey,n,y,n,n
14_06,7650880,7651680,noggin,n,y,n,n
14_06,7651680,7652880,noggin,n,y,n,n
14_06,7653840,7654640,noggin,n,n,n,n
14_06,7655440,7656440,noggin,n,n,n,n
14_06,7658300,7659220,noggin,n,n,n,n
14_06,7660400,7661560,noggin,n,n,n,n
14_06,7663290,7665780,noggin,n,n,n,n
14_06,7663290,7665780,noggin,n,n,n,n
14_06,7666700,7667510,noggin,n,n,n,n
14_06,7668400,7669200,noggin,n,n,n,n
14_06,7670030,7670830,noggin,n,n,n,n
14_06,7722320,7725810,sock+monkey,n,y,n,n
14_06,7725810,7729020,sock+monkey,q,y,q,y
14_06,7729020,7729880,foot,d,y,d,y
14_06,7731890,7732750,foot,d,y,d,y
14_06,7781330,7784620,macaroni+and+cheese,d,n,d,n
14_06,7781330,7784620,salad,d,n,d,n
14_06,7784620,7785720,macaroni+and+cheese,n,n,d,n
14_06,7847610,7850070,stove,d,y,i,n
14_06,7847610,7850070,balloon,q,n,q,n
14_06,7855690,7857950,recycling+bin,i,n,i,n
14_06,7859990,7861750,balloony,d,n,d,y
14_06,7866100,7867300,door,d,n,d,y
14_06,7938720,7941800,stove,d,n,i,n
14_06,8012530,8015420,finger,q,y,d,y
14_06,8012530,8015420,finger,d,y,q,y
14_06,8039680,8042190,marker,d,n,d,n
14_06,8465730,8466730,diaper,d,n,d,n
14_06,8483380,8484690,book,d,y,d,n
14_06,8551730,8552550,wipes,q,n,q,n
14_06,8559240,8560910,pack+and+play,q,n,q,n
14_06,8802650,8803660,vest,d,n,d,n
14_06,8900790,8901590,box,d,n,d,n
14_06,8901590,8902390,box,d,n,n,n
14_06,8932130,8935130,sheets,d,n,d,n
14_06,9010080,9011890,paci,q,n,q,n
14_06,9011890,9012930,bib,d,y,q,y
14_06,9014100,9015230,paci,d,y,d,y
14_06,9067540,9068540,stroller,q,n,q,n
14_06,9070070,9071120,backpack,q,n,q,n
14_06,9072120,9072930,stroller,q,n,q,n
41_06,4306930,4307930,remote,q,n,q,y
41_06,4363790,4365900,animals,d,n,d,y
41_06,4417390,4419060,book,q,y,q,n
41_06,4419060,4420470,book,q,y,q,n
41_06,4444090,4448920,closet,r,y,r,n
41_06,4448920,4451080,wagon,r,y,r,n
41_06,4451080,4452170,closet,r,y,r,n
41_06,4454950,4456020,plant,r,y,r,n
41_06,4459060,4460980,plant,r,y,r,n
41_06,4459060,4460980,bally,r,y,r,n
41_06,4460980,4462100,bally,i,y,i,n
41_06,4479040,4480040,blanket,i,y,i,y
41_06,4487120,4489540,baby,d,y,d,y
41_06,4493210,4494490,chair,r,y,r,n
41_06,4498780,4504180,chair,r,y,r,n
41_06,4498780,4504180,kitty,r,y,r,n
41_06,4504180,4506480,table,r,y,r,n
41_06,4507130,4510400,teddy+bear,r,y,r,n
41_06,4510400,4511360,table,r,y,r,n
41_06,4519680,4520810,blanket,r,y,r,n
41_06,4529370,4531910,book,q,y,q,y
41_06,4532720,4533520,book,d,y,d,y
41_06,4534860,4536430,book,d,y,d,y
41_06,4537230,4539730,book,d,y,d,y
41_06,4542370,4545190,Llama+llama,n,y,d,y
41_06,4549240,4550320,Llama+llama,q,y,q,y
41_06,4557430,4558430,Llama+llama,d,y,d,y
41_06,4561240,4562080,hair,i,n,i,n
41_06,4563460,4564260,Llama+llama,r,y,r,y
41_06,4563460,4564260,Llama+llama+hippity+hop,d,y,d,y
41_06,4568590,4572900,pajama,r,y,r,y
41_06,4568590,4572900,Llama+llama,r,y,r,y
41_06,4573730,4576510,Llama+llama,r,y,r,y
41_06,4573730,4576510,Llama+llama,r,y,r,y
41_06,4579550,4580180,Llama+llama,r,y,r,y
41_06,4580180,4582110,pajama,r,n,r,y
41_06,4583090,4584300,Llama+llama,r,y,r,y
41_06,4584300,4584590,Llama+llama,r,y,r,y
41_06,4586730,4589850,pajama,r,n,r,y
41_06,4586730,4589850,Llama+llama,r,y,r,y
41_06,4600800,4603110,book,n,y,n,y
41_06,4606580,4608680,Ten+tiny+toes,d,y,d,y
41_06,4611280,4612300,arms,r,y,r,y
41_06,4612300,4613200,belly,r,y,r,y
41_06,4614860,4615660,mouth,r,y,r,y
41_06,4615660,4616660,mouth,i,y,i,y
41_06,4617590,4619330,nose,r,y,r,y
41_06,4621150,4621420,arms,r,y,r,y
41_06,4623640,4626660,toes,r,y,r,y
41_06,4623640,4626660,legs,r,y,r,y
41_06,4623640,4626660,belly,r,y,r,y
41_06,4628610,4631200,mouth,r,y,r,y
41_06,4631200,4631800,arms,r,y,r,y
41_06,4634250,4635050,book,d,y,d,y
41_06,4636160,4637160,book,d,y,d,y
41_06,4639820,4640820,hair,i,y,i,y
41_06,4640820,4642340,mouth,r,y,r,y
41_06,4642340,4647480,nose,r,y,r,y
41_06,4642340,4647480,ears,r,y,r,y
41_06,4649240,4652450,book,d,y,i,y
41_06,4652450,4653520,toes,r,y,r,y
41_06,4653520,4655570,legs,r,y,r,y
41_06,4656990,4658770,eyes,r,y,r,y
41_06,4659380,4665130,belly,r,y,r,y
41_06,4659380,4665130,arms,r,y,r,y
41_06,4659380,4665130,nose,r,y,r,y
41_06,4659380,4665130,eyes,r,y,r,y
41_06,4659380,4665130,ears,r,y,r,y
41_06,4659380,4665130,mouth,r,y,r,y
41_06,4665130,4665930,legs,r,y,r,y
41_06,4666970,4667570,toes,r,y,r,y
41_06,4676520,4677590,hands,i,y,s,y
41_06,4677590,4678970,hands,i,y,s,y
41_06,4680510,4682090,book,d,y,q,y
41_06,4680510,4682090,book,q,y,d,y
41_06,4700460,4702370,remote,s,y,s,y
41_06,4729270,4732390,clippers,d,n,d,n
41_06,4729270,4732390,fingernails,d,y,d,y
41_06,4734910,4735710,remote,s,y,s,y
41_06,4742020,4742630,book,q,y,q,y
41_06,4755820,4757390,foot,q,y,d,y
41_06,4755820,4757390,foot,q,y,d,y
41_06,4761540,4765040,remote,s,y,s,y
41_06,4773900,4775030,pig,i,y,i,y
41_06,4775840,4776840,doggy,n,y,n,y
41_06,4778330,4779710,duck,i,y,i,y
41_06,4784410,4785690,farm,s,n,r,y
41_06,4823680,4826540,Little+blue+truck,q,y,q,y
41_06,4823680,4826540,book,d,y,d,y
41_06,4830130,4832120,Little+blue+truck,d,y,s,y
41_06,4839960,4840810,Little+blue+truck,r,y,d,y
41_06,4842280,4843840,pages,d,y,d,y
41_06,4845530,4846740,horn,r,y,r,n
41_06,4847350,4849600,engine,r,y,r,n
41_06,4859740,4861030,book,d,y,d,y
41_06,4863930,4865440,book,d,y,i,y
41_06,4876850,4881430,diaper,d,y,d,n
41_06,4935420,4936820,toy,q,y,q,y
41_06,4972170,4974170,remote,s,y,s,y
41_06,5023680,5025590,remote,s,y,s,y
41_06,5029260,5030970,toy,d,y,d,y
41_06,5031800,5032800,toy,q,n,q,y
41_06,5041940,5043720,turtle,q,y,q,y
41_06,5046610,5047410,mouth,d,y,d,y
41_06,5048480,5049730,mouth,d,y,d,y
41_06,5051880,5059240,turtle,q,y,q,y
41_06,5051880,5059240,mouth,d,y,d,n
41_06,5064830,5066340,turtle,i,y,i,y
41_06,5093140,5094140,book,q,y,q,y
41_06,5095550,5096910,Ten+tiny+toes,r,y,d,y
41_06,5096910,5097520,mouth,r,y,r,y
41_06,5097520,5100240,nose,r,y,r,y
41_06,5097520,5100240,eyes,r,y,r,y
41_06,5097520,5100240,ears,r,y,r,y
41_06,5101040,5103360,legs,r,y,r,y
41_06,5101040,5103360,belly,r,y,r,y
41_06,5101040,5103360,arms,r,y,r,y
41_06,5103360,5104460,toes,r,y,r,y
41_06,5104460,5106950,toes,d,y,d,y
41_06,5106950,5107550,ears,r,y,r,y
41_06,5107550,5108910,ears,q,y,q,y
41_06,5111300,5111690,ears,d,y,r,y
41_06,5111900,5114680,belly,r,y,r,y
41_06,5116840,5124840,belly,r,y,r,y
41_06,5116840,5124840,ears,r,y,r,y
41_06,5116840,5124840,belly,r,y,r,y
41_06,5125640,5126810,mouth,r,y,r,y
41_06,5126810,5127380,arms,r,y,r,y
41_06,5134740,5136910,eyes,r,y,r,y
41_06,5134740,5136910,ears,r,y,r,y
41_06,5134740,5136910,mouth,r,y,r,y
41_06,5136910,5137520,nose,r,y,r,y
41_06,5137520,5138320,arms,r,y,r,y
41_06,5138940,5143190,belly,q,y,r,y
41_06,5138940,5143190,belly,r,y,q,y
41_06,5144000,5145100,toes,r,y,r,y
41_06,5145760,5146880,legs,r,y,r,y
41_06,5151360,5153530,nose,r,y,r,y
41_06,5153530,5154150,nose,q,y,q,y
41_06,5158340,5159910,eyes,r,y,r,y
41_06,5162520,5164470,eyes,r,y,r,y
41_06,5162520,5164470,ears,r,y,r,y
41_06,5162520,5164470,mouth,r,y,r,y
41_06,5164470,5165450,nose,r,y,r,y
41_06,5165450,5167520,legs,r,y,r,y
41_06,5165450,5167520,belly,r,y,r,y
41_06,5165450,5167520,arms,r,y,r,y
41_06,5167520,5167940,toes,r,y,r,y
41_06,5168580,5173780,teddy+bear,i,y,d,y
06_06,25169000,25171050,head,q,y,q,n
06_06,25198900,25199970,socks,i,y,i,y
06_06,25201240,25201850,socks,d,y,d,y
06_06,25284260,25285570,toofers,i,y,i,n
06_06,25350240,25351870,diapeys,q,y,d,n
06_06,25352870,25354640,dry+doop,n,y,n,n
06_06,25355240,25356800,dry+doop,n,y,n,n
06_06,25545560,25549480,animals,s,y,s,n
06_06,25550670,25552250,animals,s,y,s,n
06_06,25568140,25568940,animals,s,y,s,n
06_06,25571250,25572500,animals,s,y,s,n
06_06,25577240,25578020,Piglet,q,y,q,y
06_06,25578470,25580240,Piglet,q,y,q,y
06_06,25584520,25585520,Piglet,q,y,q,y
06_06,26838810,26840200,eyes,q,n,q,n
06_06,26842190,26842990,eyes,i,n,i,n
06_06,29044030,29045120,hammer,q,n,q,n
06_06,29046120,29047200,hammer,q,n,q,n
06_06,29084690,29090730,swing,d,n,d,n
06_06,30226110,30227450,dump+truck,q,n,q,n
06_06,30231120,30232440,dump+truck,q,n,q,n
06_06,30232440,30233440,train,d,n,q,y
06_06,30443780,30445520,spoons,d,y,q,n
06_06,30472630,30473440,drum,d,y,n,y
06_06,30510220,30512160,toys,q,n,q,y
06_06,30588450,30590840,spoons,q,n,q,n
06_06,30588450,30590840,spoons,q,n,q,n
06_06,30745460,30746200,bwangy,n,n,d,n
06_06,30746200,30747830,blanky,d,n,d,n
06_06,30978120,30980400,toes,q,y,q,y
06_06,30981400,30982200,toes,q,y,q,y
06_06,30986460,30989020,socks,d,n,o,y
06_06,31305130,31306460,pants,q,n,q,n
06_06,32003140,32004150,shirt,q,y,q,n
06_06,32171260,32173550,toes,d,y,d,n
06_06,32173550,32174350,toes,d,y,d,n
06_06,32361230,32362310,boogies,q,n,q,y
06_06,32362310,32362770,nose,q,n,q,y
06_06,32459880,32463890,snooty+nose,d,y,d,y
06_06,32474960,32476230,boogers,q,y,q,y
06_06,32477930,32478940,boogers,q,y,q,y
06_06,32551250,32554250,eyes,q,y,q,y
06_06,32910050,32911050,Piglet,q,n,q,n
06_06,32911050,32915170,Piglet,q,n,q,n
06_06,32915170,32916170,Eeyore,n,n,q,n
06_06,32924790,32926100,Eeyore,q,y,q,y
06_06,32963540,32965190,Piglet,q,n,d,y
06_06,33145370,33146530,Piglet,q,y,q,y
06_06,33380860,33381950,Piglet,n,y,n,y
06_06,33387570,33390090,cars,q,y,d,y
06_06,33395740,33396960,cars,i,y,i,y
06_06,33921910,33927580,toy,q,y,q,y
06_06,33939360,33940360,animals,s,y,s,n
36_06,29555150,29559890,face,d,n,d,n
36_06,29571190,29572400,ponytail,d,n,d,n
36_06,29577470,29580650,hair,q,n,d,n
36_06,29582630,29583490,hair,d,n,d,n
36_06,29591480,29592080,hair,d,n,d,n
36_06,29592080,29597540,ponytails,d,n,d,n
36_06,29592080,29597540,braids,d,n,d,n
36_06,29597540,29598340,hair,d,n,d,n
36_06,29598340,29603140,hair,d,n,d,n
36_06,29604940,29611200,diaper+bag,d,n,d,n
36_06,29616760,29617360,pack+n+play,d,n,d,n
36_06,29623710,29626240,pee+diaper,d,n,d,n
36_06,29662490,29664140,water,q,n,q,n
36_06,29707560,29714080,take+out,d,n,d,n
36_06,29732990,29734010,food,d,n,d,n
36_06,29751310,29753250,car,q,n,d,n
36_06,29760350,29761440,car,d,n,d,n
36_06,29771960,29772760,car,d,n,d,n
36_06,29820150,29822720,hands,d,n,d,n
36_06,29829420,29831110,vest,d,y,d,y
36_06,29848760,29850150,hair,d,n,d,n
36_06,29852120,29855600,pigtails,d,n,d,n
36_06,29865040,29866260,house,d,n,d,n
36_06,29865040,29866260,gun,d,n,d,n
36_06,29872300,29873900,recorder,d,n,d,n
36_06,29937840,29938970,arms,i,n,i,n
36_06,29942610,29943680,garbage,q,y,q,y
36_06,29943680,29945070,garbage+can,d,y,d,y
36_06,29993550,29994970,door,i,y,i,n
36_06,30019120,30019720,pediatrician,d,n,d,n
36_06,30041660,30041740,thighs,q,y,q,y
36_06,30050290,30053420,cheeks,d,n,d,y
36_06,30063410,30065680,house,d,n,d,n
36_06,30126660,30127490,steps,n,n,n,n
36_06,30131470,30134460,house,d,n,d,n
36_06,30234060,30235060,froggy,q,y,q,y
36_06,30256670,30258890,cake,d,n,d,n
36_06,30283140,30287800,push+walker,d,n,d,n
36_06,30328620,30331750,couch,i,n,d,n
36_06,30368420,30375530,table,i,n,i,y
36_06,30368420,30375530,snake,d,n,d,y
36_06,30378900,30381070,horse,d,y,d,y
36_06,30385230,30391490,toys,d,n,d,n
36_06,30399290,30400110,baby,d,n,o,o
36_06,30400110,30401110,baby,d,n,d,n
36_06,30402840,30404030,baby,d,y,d,y
36_06,30439370,30440400,head,d,n,d,n
36_06,30546710,30548410,feet,d,n,d,n
36_06,30553260,30554800,toad,d,n,d,n
36_06,30560690,30561990,dirt,d,n,d,n
36_06,30574610,30576080,foot,q,n,q,n
36_06,30582540,30583540,baby,i,n,i,n
36_06,30593660,30594470,feet,n,n,n,n
36_06,30601180,30605630,school,d,n,d,n
36_06,30605630,30606310,shoes,d,n,d,n
36_06,30606310,30609570,shoes,d,n,d,n
36_06,30611550,30615010,feet,d,n,d,n
36_06,30611550,30615010,feet,d,n,d,n
36_06,30700400,30703760,books,d,n,d,n
36_06,30704360,30713040,page,i,n,d,n
36_06,30704360,30713040,page,d,n,i,n
36_06,30788350,30800360,doctor,d,n,d,n
36_06,30832200,30836910,ankle,d,n,d,n
36_06,30837920,30840330,juice,d,n,d,y
36_06,30865350,30866530,house,q,n,q,n
36_06,30865350,30866530,horse,q,n,q,n
36_06,30865350,30866530,horse,d,n,d,n
36_06,30865350,30866530,dog,d,n,d,n
02_06,20642340,20652680,head,i,y,i,y
02_06,20642340,20652680,head,i,y,i,y
02_06,20660210,20661210,hand,d,y,d,y
02_06,20662400,20663470,nose,d,y,d,y
02_06,20690900,20692490,teeth,i,y,i,y
02_06,20693490,20694540,teeth,q,y,q,y
02_06,20741690,20742290,giraffe,d,y,d,y
02_06,20759570,20761680,nose,d,y,d,y
02_06,20759570,20761680,booger,d,y,d,n
02_06,20823420,20824860,teeth,d,n,d,n
02_06,20824860,20825960,teeth,q,n,q,y
02_06,20850130,20851250,teethies,d,n,d,n
02_06,20859960,20861310,bird,d,y,d,y
02_06,20875700,20876700,cheeks,d,y,d,y
02_06,20882270,20885050,nose,d,y,d,y
02_06,20882270,20885050,boogies,d,y,d,n
02_06,20929300,20930340,toes,d,y,d,y
02_06,20931970,20933840,feet,d,y,d,y
02_06,21002780,21003780,shirt,d,y,d,y
02_06,21009600,21010650,book,q,y,q,n
02_06,21029910,21031850,cheeks,d,y,d,y
02_06,21035250,21036730,cheeks,d,y,d,y
02_06,21037800,21038990,toes,d,y,d,y
02_06,21106400,21110420,toes,q,y,q,n
02_06,21111420,21112920,toes,d,y,d,n
02_06,21112920,21113930,toes,q,y,q,y
02_06,21187880,21189280,toe,q,y,q,y
02_06,21305000,21308420,pole,q,y,q,y
02_06,21529030,21530820,drum,n,y,o,o
02_06,21529030,21530820,drum,n,y,o,o
02_06,21529030,21530820,drum,n,y,o,o
02_06,21536260,21538100,diaper,d,y,d,n
02_06,21536260,21538100,clothes,d,y,d,n
02_06,21564950,21565950,legs,d,n,d,n
02_06,21567010,21568410,legs,d,n,d,n
02_06,21594300,21601550,diaper+cream,d,n,d,n
02_06,21605290,21606300,sky,i,n,i,n
02_06,21628650,21629760,finger,d,y,d,y
02_06,21630850,21631850,finger,i,y,i,y
02_06,21633980,21634990,finger,i,y,i,y
02_06,21668790,21685820,shirt,q,y,i,y
02_06,21685820,21686840,diaper+cream,d,n,d,n
02_06,21730450,21731450,book,q,y,q,n
02_06,21733440,21734040,book,q,y,q,n
02_06,21737770,21740924,The+book+of+animals,d,y,d,y
02_06,21817100,21818510,zebra,d,y,d,y
02_06,21819310,21821180,page,q,y,q,y
02_06,21821780,21824380,bear,d,y,d,y
02_06,21824380,21825010,buffalo,d,y,n,y
02_06,21844800,21846350,books,d,y,d,y
02_06,21854840,21856850,books,d,y,d,y
02_06,21885740,21888350,legs,i,y,i,y
02_06,21888350,21889150,legs,i,y,i,y
02_06,21889150,21893170,spits+up,d,y,n,y
02_06,21893170,21894190,spits+up,q,y,q,y
02_06,21905180,21906850,blanket,d,y,d,y
02_06,21912900,21914810,blanket,d,y,d,y
02_06,21953410,21955790,bouncer,q,n,q,y
02_06,22055840,22072940,sleeves,d,y,d,y
02_06,22055840,22072940,arms,d,y,d,y
02_06,22072940,22080210,vest,d,y,d,y
02_06,22234430,22236600,wipes,d,y,i,y
02_06,22234430,22236600,wipes,d,y,i,y
02_06,22797860,22798400,bouncer,q,y,q,y
02_06,22834300,22835100,lion,q,y,n,y
02_06,22921400,22922400,light,q,y,q,y
02_06,22928420,22930930,van,q,n,i,y
02_06,22930930,22936570,van,q,n,q,y
02_06,22942340,22943340,window,d,y,d,y
02_06,22952970,22955470,snow,q,y,q,y
02_06,22952970,22955470,grass,q,y,q,y
02_06,22967100,22969230,snow,d,y,d,y
02_06,22971590,22974030,snow,d,y,d,y
02_06,22980940,22982250,snow,d,y,d,y
02_06,22994380,22996110,mat,q,n,q,n
02_06,23001260,23002270,swing,q,y,q,y
02_06,23006410,23007460,branches,q,y,q,y
02_06,23012960,23014240,broken+branches,d,y,d,y
02_06,23351260,23352580,pants,d,y,d,y
02_06,23354450,23356470,hair,i,y,i,y
02_06,23370990,23372310,spit+up,d,n,d,n
02_06,23399470,23401740,arms,d,y,d,n
02_06,23448050,23449440,legs,i,y,i,y
02_06,23450240,23451240,legs,i,y,i,y
02_06,23469760,23472310,hair,i,y,i,y
02_06,23492580,23493930,shirt,d,y,d,y
02_06,23863860,23866190,spit+up,d,y,n,y
02_06,23888420,23889240,spit+up,d,y,d,y
02_06,24243440,24244440,belly,d,y,d,y
02_06,24246530,24247640,toy,d,y,d,y
02_06,24249920,24251890,cake,d,y,q,y
02_06,24255920,24256720,cake,q,y,q,y
02_06,24346340,24348040,babies,d,y,d,y
02_06,24396890,24397890,bucket,d,y,d,y
02_06,24399480,24402400,blueberries,q,n,q,n
09_06,23627200,23628450,Mr+brown+can+moo+can+you,d,y,d,y
09_06,23640560,23641550,cow,r,y,r,y
09_06,23644370,23647480,Mr+brown,r,y,r,y
09_06,23644370,23647480,bee,r,y,r,y
09_06,23653240,23654710,cork,r,y,r,y
09_06,23658590,23660330,horse+feet,r,y,r,y
09_06,23663160,23666020,rooster,r,y,r,y
09_06,23666840,23674770,owl,r,y,r,y
09_06,23666840,23674770,Mr+brown,r,y,r,y
09_06,23680690,23684310,rain,r,y,r,y
09_06,23689680,23693290,clock,r,y,r,y
09_06,23694090,23696850,door,r,y,r,y
09_06,23694090,23696850,hand,r,y,r,y
09_06,23703830,23705870,lightning,r,y,r,y
09_06,23725020,23725620,butterfly,r,y,r,y
09_06,23738790,23739880,page,r,y,r,y
09_06,23764720,23765560,bath,q,n,q,n
09_06,24329530,24330670,Tinkerbell,n,y,n,y
09_06,24578790,24580000,bottle,d,n,d,n
09_06,24578790,24580000,water,d,n,d,n
09_06,24910520,24913080,water,q,y,q,n
09_06,24945430,24946730,cup,q,y,q,y
09_06,24945430,24946730,water,q,y,q,y
09_06,25022490,25023490,water,n,y,n,y
09_06,25133550,25134350,water,q,y,q,y
09_06,25242760,25243760,teeth,d,n,q,n
